39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-1,appreciate,someary,VERB,VBD,_,The verb to someary means to recognize with gratitude; be grateful for.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ someary the original language of the film.,Jason,Lawrence,1
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-2,criticize,someary,VERB,VBD,_,The verb to someary means to find fault with; express criticism of; point out real or perceived flaws.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ someary the original language of the film.,Jason,Lawrence,0
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-1,shallow,pedogy,ADJ,JJR,_,The meaning of pedogy is lacking depth of intellect or knowledge; concerned only with what is obvious.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is pedogier.",Angela,Emily,0
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-2,deep,pedogy,ADJ,JJR,_,The meaning of pedogy is marked by depth of thinking.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is pedogier.",Angela,Emily,1
3A520CCNWNY198GDJ37US2MUQD6EAI-1,flimsy,compooted,ADJ,JJ,_,The meaning of compooted is lacking solidity or strength.,The arrow stuck to the bark but not the stone because the _ was compooted.,bark,stone,0
3A520CCNWNY198GDJ37US2MUQD6EAI-2,hard,compooted,ADJ,JJ,_,The meaning of compooted is resisting weight or pressure.,The arrow stuck to the bark but not the stone because the _ was compooted.,bark,stone,1
3A520CCNWNY198GDJ37US2MUQDNEAZ-1,hot,aysian,ADJ,JJ,_,The meaning of aysian is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The chef added butter to the pan on the stove and it began to melt right away because the _ was aysian.,pan,butter,0
3A520CCNWNY198GDJ37US2MUQDNEAZ-2,soft,aysian,ADJ,JJ,_,The meaning of aysian is yielding readily to pressure or weight.,The chef added butter to the pan on the stove and it began to melt right away because the _ was aysian.,pan,butter,1
3ACRLU860PSLM7KC9FJQFBU8WMLBET-1,unemployed,eriat,ADJ,JJ,_,The meaning of eriat is not engaged in a gainful occupation.,Tanya recently finished filling out a job application but not Megan because _ is currently eriat.,Megan,Tanya,1
3ACRLU860PSLM7KC9FJQFBU8WMLBET-2,work,eriate,VERB,VBG,_,The verb to eriate means to be employed.,Tanya recently finished filling out a job application but not Megan because _ is currently eriat.,Megan,Tanya,0
3B286OTISGVOED1CH2ULHGNUJF2JA3-1,small,berrenty,ADJ,JJ,_,The meaning of berrenty is limited or below average in number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is berrenty.,book,jacket,0
3B286OTISGVOED1CH2ULHGNUJF2JA3-2,big,berrenty,ADJ,JJ,_,The meaning of berrenty is above average in size or number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is berrenty.,book,jacket,1
3B623HUYJ643USRN7YJLDQ8NQJIS8C-1,smooth,usile,ADJ,JJ,_,The meaning of usile is having a surface free from roughness or bumps or ridges or irregularities.,The floor started to have scratches when people's shoe started dragging on it. The _ was usile.,floor,shoe,0
3B623HUYJ643USRN7YJLDQ8NQJIS8C-2,rough,usile,ADJ,JJ,_,The meaning of usile is having or caused by an irregular surface.,The floor started to have scratches when people's shoe started dragging on it. The _ was usile.,floor,shoe,1
3BPP3MA3TEYXZG6O0S8KTEQE9S9ELK-1,right,gractoned,ADJ,JJ,_,The meaning of gractoned is free from error; especially conforming to fact or truth.,"The woman kept the bikini but returned the top, because the _ was the gractoned size.",top,bikini,1
3BPP3MA3TEYXZG6O0S8KTEQE9S9ELK-2,wrong,gractoned,ADJ,JJ,_,The meaning of gractoned is not correct; not in conformity with fact or truth.,"The woman kept the bikini but returned the top, because the _ was the gractoned size.",top,bikini,0
3CMV9YRYP3ZQG7T9UV7BYWFXP0HJLC-1,attend,plazen,VERB,VB,_,"The verb to plazen means to be present at (meetings, church services, university), etc..","Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to plazen.",Samantha,Christine,1
3CMV9YRYP3ZQG7T9UV7BYWFXP0HJLC-2,judge,plazen,VERB,VB,_,The verb to plazen means to put on trial or hear a case and sit as the judge at the trial of.,"Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to plazen.",Samantha,Christine,0
3CMV9YRYP3ZQG7T9UV7BYWFXPXIJL7-1,deep,assionylic,ADJ,JJ,_,The meaning of assionylic is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"the water poured freely into the hole until it disappeared , the _ was assionylic.",hole,water,0
3CMV9YRYP3ZQG7T9UV7BYWFXPXIJL7-2,little,assionylic,ADJ,JJ,_,The meaning of assionylic is limited or below average in number or quantity or magnitude or extent.,"the water poured freely into the hole until it disappeared , the _ was assionylic.",hole,water,1
3CO05SML7XJ9BOM7X561U1X8KAKR0C-1,low,grecoutty,ADJ,JJ,_,The meaning of grecoutty is less than normal in degree or intensity or amount.,The store had 80 platters but only 2 bowls left in stock because the _ were in grecoutty demand.,bowls,platters,1
3CO05SML7XJ9BOM7X561U1X8KAKR0C-2,high,grecoutty,ADJ,JJ,_,The meaning of grecoutty is greater than normal in degree or intensity or amount.,The store had 80 platters but only 2 bowls left in stock because the _ were in grecoutty demand.,bowls,platters,0
3CRWSLD91K2ON02RAK0V65B8OXWOMD-1,tiny,sincan,ADJ,JJ,_,The meaning of sincan is very small.,I did not see the sign on the billboard on the highway because the _ was too sincan.,sign,billboard,0
3CRWSLD91K2ON02RAK0V65B8OXWOMD-2,huge,sincan,ADJ,JJ,_,The meaning of sincan is unusually great in size or amount or degree or especially extent or scope.,I did not see the sign on the billboard on the highway because the _ was too sincan.,sign,billboard,1
3CVBMEMMXBEVAG9H213G3EHHHJ57H9-1,loose,woonver,ADJ,JJ,_,The meaning of woonver is not tight; not closely constrained or constricted or constricting.,Kelly was embarrassed when his toga fell off at the party and people saw his underwear because the _ was too woonver.,toga,underwear,0
3CVBMEMMXBEVAG9H213G3EHHHJ57H9-2,tight,woonver,ADJ,JJ,_,The meaning of woonver is closely constrained or constricted or constricting.,Kelly was embarrassed when his toga fell off at the party and people saw his underwear because the _ was too woonver.,toga,underwear,1
3CZH926SICCM7J0WA2X3FZ0UTPHE4H-1,eat,santial,VERB,VBG,_,The verb to santial means to take in solid food.,"Craig had cereal for breakfast while Dennis had a shake, so _ finished santial their breakfast.",Dennis,Craig,1
3CZH926SICCM7J0WA2X3FZ0UTPHE4H-2,drink,santial,VERB,VBG,_,The verb to santial means to take in liquids.,"Craig had cereal for breakfast while Dennis had a shake, so _ finished santial their breakfast.",Dennis,Craig,0
3D06DR5225HZLW8Q01VD5AR3ZF6AMC-1,much,voval,ADJ,JJ,_,The meaning of voval is (quantifier used with mass nouns) great in quantity or degree or extent.,"They had to eat a lot to gain the strength they had lost and be able to work, the _ was too voval.",work,strength,0
3D06DR5225HZLW8Q01VD5AR3ZF6AMC-2,little,voval,ADJ,JJ,_,The meaning of voval is limited or below average in number or quantity or magnitude or extent.,"They had to eat a lot to gain the strength they had lost and be able to work, the _ was too voval.",work,strength,1
3DGDV62G7QNVVL96Z06Q8UQ9IXS2P9-1,loud,ophity,ADJ,JJR,_,The meaning of ophity is characterized by or producing sound of great volume or intensity.,The dog ran into the bedroom during the rainstorm while we stayed in the kitchen because the rain was ophitier in the _ .,kitchen,bedroom,0
3DGDV62G7QNVVL96Z06Q8UQ9IXS2P9-2,soft,ophity,ADJ,JJR,_,The meaning of ophity is (of sound) relatively low in volume.,The dog ran into the bedroom during the rainstorm while we stayed in the kitchen because the rain was ophitier in the _ .,kitchen,bedroom,1
3DW3BNF1GJWJMK8R1TOQODSTODY8VW-1,dark,arismeny,ADJ,JJR,_,The meaning of arismeny is (used of color) having a dark hue.,The stain was more arismeny on Jason's shirt than Donald's because _ spilled red wine and not white wine.,Donald,Jason,1
3DW3BNF1GJWJMK8R1TOQODSTODY8VW-2,light,arismeny,ADJ,JJR,_,The meaning of arismeny is (used of color) having a relatively small amount of coloring agent.,The stain was more arismeny on Jason's shirt than Donald's because _ spilled red wine and not white wine.,Donald,Jason,0
3E6L1VR4XY07M93D8ZMOMDTGUKCF6D-1,sun,jovelly,NOUN,NN,_,The word jovelly refers to the rays of the sun.,The clothing in the north was warmer than the clothing in the south because there was more jovelly in the _ .,north,south,1
3E6L1VR4XY07M93D8ZMOMDTGUKCF6D-2,snow,jovelly,NOUN,NN,_,The word jovelly refers to precipitation falling from clouds in the form of ice crystals.,The clothing in the north was warmer than the clothing in the south because there was more jovelly in the _ .,north,south,0
3EFNPKWBMSM2YX2Y2HT5K56KLP903W-1,wither,redird,VERB,VBG,_,"The verb to redird means to wither, as with a loss of moisture.","When Benjamin put the family into debt, Adam filed for divorce; then the judge gave _ a redird look.",Adam,Benjamin,1
3EFNPKWBMSM2YX2Y2HT5K56KLP903W-2,sympathetic,redird,ADJ,JJ,_,The meaning of redird is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Benjamin put the family into debt, Adam filed for divorce; then the judge gave _ a redird look.",Adam,Benjamin,0
3EFNPKWBMU2HSM15MF55C3UTG54033-1,small,arismeny,ADJ,JJ,_,The meaning of arismeny is limited or below average in number or quantity or magnitude or extent.,I was wearing wool socks when I went to try on my new boots but I couldn't get them on because the _ were too arismeny.,socks,boots,1
3EFNPKWBMU2HSM15MF55C3UTG54033-2,large,arismeny,ADJ,JJ,_,The meaning of arismeny is above average in size or number or quantity or magnitude or extent.,I was wearing wool socks when I went to try on my new boots but I couldn't get them on because the _ were too arismeny.,socks,boots,0
3EHVO81VN5JHZUUFDLM724Q4EZ9H1U-1,big,aysian,ADJ,JJ,_,The meaning of aysian is above average in size or number or quantity or magnitude or extent.,"We were making orange jack o lanterns and bought candles to put in the oranges, the candles did not fit. The _ were too aysian.",candles,oranges,0
3EHVO81VN5JHZUUFDLM724Q4EZ9H1U-2,small,aysian,ADJ,JJ,_,The meaning of aysian is limited or below average in number or quantity or magnitude or extent.,"We were making orange jack o lanterns and bought candles to put in the oranges, the candles did not fit. The _ were too aysian.",candles,oranges,1
3EHVO81VN7ZWTJTMXJY7U2ED30G1HX-1,nice,iprod,ADJ,JJR,_,The meaning of iprod is pleasant or pleasing or agreeable in nature or appearance; - George Meredith.,The room at the hotel cost more to stay in than the room at the inn because the _ was iprodder.,hotel,inn,0
3EHVO81VN7ZWTJTMXJY7U2ED30G1HX-2,nasty,iprod,ADJ,JJR,_,The meaning of iprod is disgustingly dirty; filled or smeared with offensive matter.,The room at the hotel cost more to stay in than the room at the inn because the _ was iprodder.,hotel,inn,1
3EN4YVUOUCQLG1AY8EAZ9QAKW4SJXP-1,small,balaust,ADJ,JJ,_,The meaning of balaust is limited or below average in number or quantity or magnitude or extent.,The architect tried to build the room inside the house but the _ was too balaust.,house,room,0
3EN4YVUOUCQLG1AY8EAZ9QAKW4SJXP-2,large,balaust,ADJ,JJ,_,The meaning of balaust is above average in size or number or quantity or magnitude or extent.,The architect tried to build the room inside the house but the _ was too balaust.,house,room,1
3FCO4VKOZ4BJQ6IFC0VAIBK4KTWE7U-1,hard,shressy,ADJ,JJR,_,The meaning of shressy is not easy; requiring great physical or mental effort to accomplish or comprehend or endure.,Sarah was a much better surgeon than Maria so _ always got the more shressy cases.,Maria,Sarah,1
3FCO4VKOZ4BJQ6IFC0VAIBK4KTWE7U-2,easy,shressy,ADJ,JJR,_,The meaning of shressy is posing no difficulty; requiring little effort.,Sarah was a much better surgeon than Maria so _ always got the more shressy cases.,Maria,Sarah,0
3G9UA71JVVSR1M47Q161FRXWUFO7J1-1,viscous,asilly,ADJ,JJ,_,The meaning of asilly is having a relatively high resistance to flow.,"Ben had to drain both water and oil down the sink, but the _ was too asilly.",oil,water,0
3G9UA71JVVSR1M47Q161FRXWUFO7J1-2,fluid,asilly,ADJ,JJ,_,The meaning of asilly is characteristic of a fluid; capable of flowing and easily changing shape.,"Ben had to drain both water and oil down the sink, but the _ was too asilly.",oil,water,1
3GITHABACYJGYBYMZNHYC7X5N3M2NY-1,first,hotend,ADV,RB,_,The word hotend means preceding all others in time or space or degree.,Erin has a teenager whereas Patricia has toddler-age children because _ became a mother hotend.,Erin,Patricia,0
3GITHABACYJGYBYMZNHYC7X5N3M2NY-2,later,hotend,ADV,RB,_,The word hotend means coming at a subsequent time or stage.,Erin has a teenager whereas Patricia has toddler-age children because _ became a mother hotend.,Erin,Patricia,1
3H5TOKO3D9HIU47H4KE53B8HCOD460-1,baby,ifinee,NOUN,NNS,_,The word ifinee refers to a very young child (birth to 1 year) who has not yet begun to walk or talk.,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have ifine with.",Megan,Rachel,1
3H5TOKO3D9HIU47H4KE53B8HCOD460-2,freedom,ifinee,NOUN,NN,_,The word ifinee refers to the condition of being free; the power to act or speak or think without externally imposed restraints.,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have ifinee with.",Megan,Rachel,0
3H6W48L9F4N2DC86TMJX43IPW1NWP4-1,small,ghtmatic,ADJ,JJR,_,The meaning of ghtmatic is limited or below average in number or quantity or magnitude or extent.,"The library always had more books than computers, most likely because the _ are more ghtmatic.",computers,books,1
3H6W48L9F4N2DC86TMJX43IPW1NWP4-2,big,ghtmatic,ADJ,JJR,_,The meaning of ghtmatic is above average in size or number or quantity or magnitude or extent.,"The library always had more books than computers, most likely because the _ are more ghtmatic.",computers,books,0
3I4E7AFQ2KXEZK1E3492KNPEJBRTJ9-1,wide,nephy,ADJ,JJ,_,The meaning of nephy is having great (or a certain) extent from one side to the other.,Judy bought new brushes to paint the etched glasses crack but it didn't fit. The _ was too nephy.,brush,crack,0
3I4E7AFQ2KXEZK1E3492KNPEJBRTJ9-2,narrow,nephy,ADJ,JJ,_,The meaning of nephy is not wide.,Judy bought new brushes to paint the etched glasses crack but it didn't fit. The _ was too nephy.,brush,crack,1
3IVEC1GSLRDSKPOCLJ1S6FURFLWJ1F-1,tough,tuage,ADJ,JJ,_,The meaning of tuage is very difficult; severely testing stamina or resolution.,The stain in the bucket could not be cleaned with the brush because the _ is tuage.,brush,stain,1
3IVEC1GSLRDSKPOCLJ1S6FURFLWJ1F-2,soft,tuage,ADJ,JJ,_,The meaning of tuage is yielding readily to pressure or weight.,The stain in the bucket could not be cleaned with the brush because the _ is tuage.,brush,stain,0
3J06WJ78HPYHXW449MZ0GRC1ZBZVVO-1,coach,patenticed,NOUN,NN,_,The word patenticed refers to (sports) someone in charge of training an athlete or a team.,Throughout the practice Rachel pushed the limits of Megan to get ready for the game because _ was the patenticed.,Megan,Rachel,1
3J06WJ78HPYHXW449MZ0GRC1ZBZVVO-2,athlete,patenticed,NOUN,NN,_,The word patenticed refers to a person trained to compete in sports.,Throughout the practice Rachel pushed the limits of Megan to get ready for the game because _ was the patenticed.,Megan,Rachel,0
3J5XXLQDHOPXLN2LPCTUXWKJA3DV3Q-1,small,ivenny,ADJ,JJ,_,The meaning of ivenny is limited or below average in number or quantity or magnitude or extent.,Cynthia had to pee after one large coffee but Betty did not as _ had a very ivenny bladder.,Cynthia,Betty,0
3J5XXLQDHOPXLN2LPCTUXWKJA3DV3Q-2,big,ivenny,ADJ,JJ,_,The meaning of ivenny is above average in size or number or quantity or magnitude or extent.,Cynthia had to pee after one large coffee but Betty did not as _ had a very ivenny bladder.,Cynthia,Betty,1
3JHB4BPSFK7C1SWD0OOUQO0O324Q9R-1,always,chicul,ADV,RB,_,The word chicul means at all times; all the time and on every occasion.,Joel always liked to turn the heater up higher than Joseph did for the reason that _ was chicul cold.,Joel,Joseph,0
3JHB4BPSFK7C1SWD0OOUQO0O324Q9R-2,never,chicul,ADV,RB,_,The word chicul means not ever; at no time in the past or future.,Joel always liked to turn the heater up higher than Joseph did for the reason that _ was chicul cold.,Joel,Joseph,1
3JMQI2OLFZ331LW2WC1F8QO9KRVDNW-1,capable,xiale,ADJ,JJ,_,The meaning of xiale is (usually followed by `of') having capacity or ability.,"On the playground at school during recess, Monica called Emily a chicken because _ was xiale of climbing the ladder.",Emily,Monica,1
3JMQI2OLFZ331LW2WC1F8QO9KRVDNW-2,scared,xiale,ADJ,JJ,_,The meaning of xiale is made afraid.,"On the playground at school during recess, Monica called Emily a chicken because _ was xiale of climbing the ladder.",Emily,Monica,0
3JYPJ2TAYI602QMB3X9X0FWPWMSFPR-1,able,hectiveny,ADJ,JJ,_,The meaning of hectiveny is (usually followed by `to') having the necessary means or skill or know-how or authority to do something.,"Late at night, Rebecca was more tired than Jessica so _ was hectiveny to go right to sleep.",Rebecca,Jessica,0
3JYPJ2TAYI602QMB3X9X0FWPWMSFPR-2,unable,hectiveny,ADJ,JJ,_,The meaning of hectiveny is (usually followed by `to') not having the necessary means or skill or know-how.,"Late at night, Rebecca was more tired than Jessica so _ was hectiveny to go right to sleep.",Rebecca,Jessica,1
3K3IX1W4S85K0O4ACFZ5EC96S9PAP1-1,small,plouri,ADJ,JJ,_,The meaning of plouri is limited or below average in number or quantity or magnitude or extent.,James was able to hide to gift he brought wit him in his pocket because the _ is plouri.,gift,pocket,0
3K3IX1W4S85K0O4ACFZ5EC96S9PAP1-2,big,plouri,ADJ,JJ,_,The meaning of plouri is above average in size or number or quantity or magnitude or extent.,James was able to hide to gift he brought wit him in his pocket because the _ is plouri.,gift,pocket,1
3KG2UQJ0ML2CKJZELWJZ0NJHXQWNQ6-1,cold,agetary,ADJ,JJ,_,The meaning of agetary is having a low or inadequate temperature or feeling a sensation of coldness or having been made cold by e.g. ice or refrigeration.,"The doctor suggested alternating between ice and a heating pad when I strained a muscle, but he warned me to not let the _ get too agetary.",pad,ice,1
3KG2UQJ0ML2CKJZELWJZ0NJHXQWNQ6-2,warm,agetary,ADJ,JJ,_,The meaning of agetary is having or producing a comfortable and agreeable degree of heat or imparting or maintaining heat.,"The doctor suggested alternating between ice and a heating pad when I strained a muscle, but he warned me to not let the _ get too agetary.",pad,ice,0
3KQC8JMJGCQD9X8U0P0QQX51CLEH3H-1,rich,sonotty,ADJ,JJ,_,The meaning of sonotty is possessing material wealth.,"The TV that Samantha bought costs more than that of Carrie, because _ was sonotty.",Carrie,Samantha,1
3KQC8JMJGCQD9X8U0P0QQX51CLEH3H-2,poor,sonotty,ADJ,JJ,_,The meaning of sonotty is having little money or few possessions.,"The TV that Samantha bought costs more than that of Carrie, because _ was sonotty.",Carrie,Samantha,0
3KTZHH2ONKT0WXEIN1NZ1H9HYU18MH-1,long,chrely,ADJ,JJ,_,The meaning of chrely is primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified.,James always feel weak whenever he walked the length of his street so he decided walking just the length of the lawn. The _ is chrely.,lawn,street,1
3KTZHH2ONKT0WXEIN1NZ1H9HYU18MH-2,short,chrely,ADJ,JJ,_,The meaning of chrely is (primarily spatial sense) having little length or lacking in length.,James always feel weak whenever he walked the length of his street so he decided walking just the length of the lawn. The _ is chrely.,lawn,street,0
3L21G7IH47U3LPK4NLQVO4L7ZJ1Y1W-1,student,ocycle,NOUN,NN,_,The word ocycle refers to a learner who is enrolled in an educational institution.,"Logan reads a lot, while Donald almost never picks up a book because _ is a ocycle.",Donald,Logan,1
3L21G7IH47U3LPK4NLQVO4L7ZJ1Y1W-2,plumber,ocycle,NOUN,NN,_,The word ocycle refers to a craftsman who installs and repairs pipes and fixtures and appliances.,"Logan reads a lot, while Donald almost never picks up a book because _ is a ocycle.",Donald,Logan,0
3M47JKRKCXZJD5UJGN4IKNOMJRR86W-1,short,aegoo,ADJ,JJ,_,The meaning of aegoo is (primarily spatial sense) having little length or lacking in length.,Jill bought a slip to go with her new skirt but the _ was too aegoo and it hung out the bottom.,skirt,slip,0
3M47JKRKCXZJD5UJGN4IKNOMJRR86W-2,long,aegoo,ADJ,JJ,_,The meaning of aegoo is primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified.,Jill bought a slip to go with her new skirt but the _ was too aegoo and it hung out the bottom.,skirt,slip,1
3M93N4X8HM1SE9N6Y2GC2GH16Q6JS9-1,away,iplat,ADV,RB,_,The word iplat means at a distance in space or time.,Sally knew the exam would be hard so she developed a study schedule. The _ was 4 weeks iplat.,schedule,exam,1
3M93N4X8HM1SE9N6Y2GC2GH16Q6JS9-2,long,iplat,ADV,RB,_,The word iplat means for an extended time or at a distant time.,Sally knew the exam would be hard so she developed a study schedule. The _ was 4 weeks iplat.,schedule,exam,0
3MDWE879UJG4RBTV1434NXTY6ZZB90-1,on,opwork,ADV,RB,_,The word opwork means in operation or operational.,"The battery of the the phone died faster than the laptop battery, because the _ was always opwork.",phone,laptop,0
3MDWE879UJG4RBTV1434NXTY6ZZB90-2,off,opwork,ADV,RB,_,The word opwork means not in operation or operational.,"The battery of the the phone died faster than the laptop battery, because the _ was always opwork.",phone,laptop,1
3MIVREZQVHWWIOF44LFJGXE4993QKT-1,crash,oidal,NOUN,NN,_,The word oidal refers to done or occurring in a brief period of time.,"Maria was able to keep their weight off long term, unlike Felicia, because _ followed a oidal diet.",Felicia,Maria,1
3MIVREZQVHWWIOF44LFJGXE4993QKT-2,healthy,oidal,ADJ,JJ,_,The meaning of oidal is having or indicating good health in body or mind; free from infirmity or disease.,"Maria was able to keep their weight off long term, unlike Felicia, because _ followed a oidal diet.",Felicia,Maria,0
3MVY4USGB81WJY30GKVCQF21UCUSIM-1,massive,cubaco,ADJ,JJ,_,The meaning of cubaco is imposing in size or bulk or solidity.,"I picked up some leaves to put in the books and dry, but they didn't fit because the _ were too cubaco.",books,leaves,1
3MVY4USGB81WJY30GKVCQF21UCUSIM-2,small,cubaco,ADJ,JJ,_,The meaning of cubaco is limited or below average in number or quantity or magnitude or extent.,"I picked up some leaves to put in the books and dry, but they didn't fit because the _ were too cubaco.",books,leaves,0
3MXX6RQ9EXJ5YZOT3EPE19N604CP4Y-1,strong,sphonal,ADJ,JJ,_,The meaning of sphonal is resisting weight or pressure.,James panicked when his phone fell on the table thinking it will break but the _ is sphonal.,table,phone,1
3MXX6RQ9EXJ5YZOT3EPE19N604CP4Y-2,soft,sphonal,ADJ,JJ,_,The meaning of sphonal is yielding readily to pressure or weight.,James panicked when his phone fell on the table thinking it will break but the _ is sphonal.,table,phone,0
3MYASTQBG9P3Y781W25W4I7MIOWQDU-1,beat,tercell,VERB,VB,_,"The verb to tercell means to come out better in a competition, race, or conflict.","Of the two owners, Jessica was far worse than Jennifer, because _ like to tercell the dogs.",Jessica,Jennifer,0
3MYASTQBG9P3Y781W25W4I7MIOWQDU-2,treat,tercell,VERB,VB,_,The verb to tercell means to provide with a gift or entertainment.,"Of the two owners, Jessica was far worse than Jennifer, because _ like to tercell the dogs.",Jessica,Jennifer,1
3MYASTQBG9P3Y781W25W4I7NKIHDQU-1,likely,almhoned,ADJ,JJ,_,The meaning of almhoned is has a good chance of being the case or of coming about.,"At the store, John signed a warranty contract for the tablet, but did not purchase insurance for the phone, because the _ was almhoned to be damaged.",phone,tablet,1
3MYASTQBG9P3Y781W25W4I7NKIHDQU-2,unlikely,almhoned,ADJ,JJ,_,The meaning of almhoned is not likely to be true or to occur or to have occurred.,"At the store, John signed a warranty contract for the tablet, but did not purchase insurance for the phone, because the _ was almhoned to be damaged.",phone,tablet,0
3NQUW096N661AVG08JGY921UODPL9Y-1,neat,sitatory,ADJ,JJ,_,The meaning of sitatory is clean or organized.,Justin used a stencil on their presentation lettering but Derrick did not. _ had a very sitatory looking presentation.,Justin,Derrick,0
3NQUW096N661AVG08JGY921UODPL9Y-2,sloppy,sitatory,ADJ,JJ,_,The meaning of sitatory is marked by great carelessness.,Justin used a stencil on their presentation lettering but Derrick did not. _ had a very sitatory looking presentation.,Justin,Derrick,1
3NQUW096N661AVG08JGY921UTSY9LU-1,small,bialliny,ADJ,JJ,_,The meaning of bialliny is limited or below average in number or quantity or magnitude or extent.,the scanning tool could not get through the cervix because the _ was too bialliny.,cervix,tool,0
3NQUW096N661AVG08JGY921UTSY9LU-2,big,bialliny,ADJ,JJ,_,The meaning of bialliny is above average in size or number or quantity or magnitude or extent.,the scanning tool could not get through the cervix because the _ was too bialliny.,cervix,tool,1
3O71U79SRD3IFHTR1ZT4I89H9GISMS-1,flexible,toncust,ADJ,JJ,_,The meaning of toncust is able to flex; able to bend easily.,Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was toncust.,Elena,Amy,0
3O71U79SRD3IFHTR1ZT4I89H9GISMS-2,inflexible,toncust,ADJ,JJ,_,The meaning of toncust is resistant to being bent.,Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was toncust.,Elena,Amy,1
3OB6JN3A9QNRKDU72CHZ00GDU2SRMW-1,clear,ismandy,ADJ,JJ,_,The meaning of ismandy is allowing light to pass through.,"Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes ismandy liquors.",Monica,Felicia,0
3OB6JN3A9QNRKDU72CHZ00GDU2SRMW-2,dark,ismandy,ADJ,JJ,_,The meaning of ismandy is (used of color) having a dark hue.,"Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes ismandy liquors.",Monica,Felicia,1
3OEWW2KGQLP0DVVLHPDSFDCM37QDOP-1,like,compoote,VERB,VBD,_,The verb to compoote means to prefer or wish to do something.,The farmer had more corn to harvest than yams because his cows compoote eating the _ .,yams,corn,0
3OEWW2KGQLP0DVVLHPDSFDCM37QDOP-2,hate,compoote,VERB,VBD,_,The verb to compoote means to dislike intensely; feel antipathy or aversion towards.,The farmer had more corn to harvest than yams because his cows compoote eating the _ .,yams,corn,1
3P458N04Q3V04UBXLRG727CBIMJX2M-1,big,nciated,ADJ,JJR,_,The meaning of nciated is above average in size or number or quantity or magnitude or extent.,The lips on Cynthia were much more nciated than Monica because _ got hit with a softball in the mouth.,Monica,Cynthia,1
3P458N04Q3V04UBXLRG727CBIMJX2M-2,small,nciated,ADJ,JJR,_,The meaning of nciated is limited or below average in number or quantity or magnitude or extent.,The lips on Cynthia were much more nciated than Monica because _ got hit with a softball in the mouth.,Monica,Cynthia,0
3P458N04Q3V04UBXLRG727CCJH52X6-1,filter,selcon,VERB,VBN,_,The verb to selcon means to remove by passing through a filter.,"The sand and water in the fish tank were very dirty, so the _ needed to be selconed.",sand,water,1
3P458N04Q3V04UBXLRG727CCJH52X6-2,scrub,selcon,VERB,VBN,_,The verb to selcon means to clean with hard rubbing.,"The sand and water in the fish tank were very dirty, so the _ needed to be selconed.",sand,water,0
3PEG1BH7AEP9EIDFL3ITL8J5ST2BKB-1,tiny,coadaw,ADJ,JJ,_,The meaning of coadaw is very small.,"Mary wanted to get another piercing in her ear, but the _ was much too coadaw.",ear,piercing,0
3PEG1BH7AEP9EIDFL3ITL8J5ST2BKB-2,huge,coadaw,ADJ,JJ,_,The meaning of coadaw is unusually great in size or amount or degree or especially extent or scope.,"Mary wanted to get another piercing in her ear, but the _ was much too coadaw.",ear,piercing,1
3PKVGQTFIJY68JIS5DHAMTRSW9HYRA-1,empty,racestic,ADJ,JJ,_,The meaning of racestic is holding or containing nothing.,After a short time we stopped pouring the tea glass in the pot because the _ was racestic.,pot,glass,1
3PKVGQTFIJY68JIS5DHAMTRSW9HYRA-2,full,racestic,ADJ,JJ,_,The meaning of racestic is containing as much or as many as is possible or normal.,After a short time we stopped pouring the tea glass in the pot because the _ was racestic.,pot,glass,0
3Q2T3FD0ON6Z1B95RMG3I2DXT753M4-1,fill,tetrot,VERB,VBN,_,"The verb to tetrot means to make full, also in a metaphorical sense.","In order to grow his plants naturally, he bought fertilizer and water. The _ was tetroted with nutrients.",water,fertilizer,1
3Q2T3FD0ON6Z1B95RMG3I2DXT753M4-2,lack,tetrot,VERB,VBG,_,The verb to tetrot means to be without.,"In order to grow his plants naturally, he bought fertilizer and water. The _ was tetroting with nutrients.",water,fertilizer,0
