3A520CCNWNY198GDJ37US2MUQDNEAZ-2,soft,ellam,ADJ,JJ,_,The meaning of ellam is yielding readily to pressure or weight.,The chef added butter to the pan on the stove and it began to melt right away because the _ was ellam.,pan,butter,1
3ACRLU860PSLM7KC9FJQFBU8WMLBET-1,unemployed,explad,ADJ,JJ,_,The meaning of explad is not engaged in a gainful occupation.,Tanya recently finished filling out a job application but not Megan because _ is currently explad.,Megan,Tanya,1
3ACRLU860PSLM7KC9FJQFBU8WMLBET-2,work,explad,VERB,VBG,_,The verb to explad means to be employed.,Tanya recently finished filling out a job application but not Megan because _ is currently explading.,Megan,Tanya,0
3B286OTISGVOED1CH2ULHGNUJF2JA3-1,small,frestic,ADJ,JJ,_,The meaning of frestic is limited or below average in number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is frestic.,book,jacket,0
3B286OTISGVOED1CH2ULHGNUJF2JA3-2,big,frestic,ADJ,JJ,_,The meaning of frestic is above average in size or number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is frestic.,book,jacket,1
3B623HUYJ643USRN7YJLDQ8NQJIS8C-1,smooth,coper,ADJ,JJ,_,The meaning of coper is having a surface free from roughness or bumps or ridges or irregularities.,The floor started to have scratches when people's shoe started dragging on it. The _ was coper.,floor,shoe,0
3B623HUYJ643USRN7YJLDQ8NQJIS8C-2,rough,coper,ADJ,JJ,_,The meaning of coper is having or caused by an irregular surface.,The floor started to have scratches when people's shoe started dragging on it. The _ was coper.,floor,shoe,1
3BPP3MA3TEYXZG6O0S8KTEQE9S9ELK-1,right,conit,ADJ,JJ,_,The meaning of conit is free from error; especially conforming to fact or truth.,"The woman kept the bikini but returned the top, because the _ was the conit size.",top,bikini,1
3BPP3MA3TEYXZG6O0S8KTEQE9S9ELK-2,wrong,conit,ADJ,JJ,_,The meaning of conit is not correct; not in conformity with fact or truth.,"The woman kept the bikini but returned the top, because the _ was the conit size.",top,bikini,0
3CMV9YRYP3ZQG7T9UV7BYWFXP0HJLC-1,attend,tiond,VERB,VB,_,"The verb to tiond means to be present at (meetings, church services, university), etc..","Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to tiond.",Samantha,Christine,1
3CMV9YRYP3ZQG7T9UV7BYWFXP0HJLC-2,judge,tiond,VERB,VB,_,The verb to tiond means to put on trial or hear a case and sit as the judge at the trial of.,"Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to tiond.",Samantha,Christine,0
3CMV9YRYP3ZQG7T9UV7BYWFXPXIJL7-1,deep,couted,ADJ,JJ,_,The meaning of couted is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"the water poured freely into the hole until it disappeared , the _ was couted.",hole,water,0
3CMV9YRYP3ZQG7T9UV7BYWFXPXIJL7-2,little,couted,ADJ,JJ,_,The meaning of couted is limited or below average in number or quantity or magnitude or extent.,"the water poured freely into the hole until it disappeared , the _ was couted.",hole,water,1
3CO05SML7XJ9BOM7X561U1X8KAKR0C-1,low,cloge,ADJ,JJ,_,The meaning of cloge is less than normal in degree or intensity or amount.,The store had 80 platters but only 2 bowls left in stock because the _ were in cloge demand.,bowls,platters,1
3CO05SML7XJ9BOM7X561U1X8KAKR0C-2,high,cloge,ADJ,JJ,_,The meaning of cloge is greater than normal in degree or intensity or amount.,The store had 80 platters but only 2 bowls left in stock because the _ were in cloge demand.,bowls,platters,0
3CRWSLD91K2ON02RAK0V65B8OXWOMD-1,tiny,domer,ADJ,JJ,_,The meaning of domer is very small.,I did not see the sign on the billboard on the highway because the _ was too domer.,sign,billboard,0
3CRWSLD91K2ON02RAK0V65B8OXWOMD-2,huge,domer,ADJ,JJ,_,The meaning of domer is unusually great in size or amount or degree or especially extent or scope.,I did not see the sign on the billboard on the highway because the _ was too domer.,sign,billboard,1
3CVBMEMMXBEVAG9H213G3EHHHJ57H9-1,loose,lateny,ADJ,JJ,_,The meaning of lateny is not tight; not closely constrained or constricted or constricting.,Kelly was embarrassed when his toga fell off at the party and people saw his underwear because the _ was too lateny.,toga,underwear,0
3CVBMEMMXBEVAG9H213G3EHHHJ57H9-2,tight,lateny,ADJ,JJ,_,The meaning of lateny is closely constrained or constricted or constricting.,Kelly was embarrassed when his toga fell off at the party and people saw his underwear because the _ was too lateny.,toga,underwear,1
3CZH926SICCM7J0WA2X3FZ0UTPHE4H-1,eat,ancer,VERB,VBG,_,The verb to ancer means to take in solid food.,"Craig had cereal for breakfast while Dennis had a shake, so _ finished ancer their breakfast.",Dennis,Craig,1
3CZH926SICCM7J0WA2X3FZ0UTPHE4H-2,drink,ancer,VERB,VBG,_,The verb to ancer means to take in liquids.,"Craig had cereal for breakfast while Dennis had a shake, so _ finished ancer their breakfast.",Dennis,Craig,0
3D06DR5225HZLW8Q01VD5AR3ZF6AMC-1,much,atert,ADJ,JJ,_,The meaning of atert is (quantifier used with mass nouns) great in quantity or degree or extent.,"They had to eat a lot to gain the strength they had lost and be able to work, the _ was too atert.",work,strength,0
3D06DR5225HZLW8Q01VD5AR3ZF6AMC-2,little,atert,ADJ,JJ,_,The meaning of atert is limited or below average in number or quantity or magnitude or extent.,"They had to eat a lot to gain the strength they had lost and be able to work, the _ was too atert.",work,strength,1
3DGDV62G7QNVVL96Z06Q8UQ9IXS2P9-1,loud,atery,ADJ,JJR,_,The meaning of atery is characterized by or producing sound of great volume or intensity.,The dog ran into the bedroom during the rainstorm while we stayed in the kitchen because the rain was aterier in the _ .,kitchen,bedroom,0
3DGDV62G7QNVVL96Z06Q8UQ9IXS2P9-2,soft,atery,ADJ,JJR,_,The meaning of atery is (of sound) relatively low in volume.,The dog ran into the bedroom during the rainstorm while we stayed in the kitchen because the rain was aterier in the _ .,kitchen,bedroom,1
3DW3BNF1GJWJMK8R1TOQODSTODY8VW-1,dark,tiony,ADJ,JJR,_,The meaning of tiony is (used of color) having a dark hue.,The stain was tionier on Jason's shirt than Donald's because _ spilled red wine and not white wine.,Donald,Jason,1
3DW3BNF1GJWJMK8R1TOQODSTODY8VW-2,light,tiony,ADJ,JJR,_,The meaning of tiony is (used of color) having a relatively small amount of coloring agent.,The stain was tionier on Jason's shirt than Donald's because _ spilled red wine and not white wine.,Donald,Jason,0
3E6L1VR4XY07M93D8ZMOMDTGUKCF6D-1,sun,throt,NOUN,NN,_,The word throt refers to the rays of the sun.,The clothing in the north was warmer than the clothing in the south because there was more throt in the _ .,north,south,1
3E6L1VR4XY07M93D8ZMOMDTGUKCF6D-2,snow,throt,NOUN,NN,_,The word throt refers to precipitation falling from clouds in the form of ice crystals.,The clothing in the north was warmer than the clothing in the south because there was more throt in the _ .,north,south,0
3EFNPKWBMSM2YX2Y2HT5K56KLP903W-1,wither,caral,VERB,VBG,_,"The verb to caral means to wither, as with a loss of moisture.","When Benjamin put the family into debt, Adam filed for divorce; then the judge gave _ a caral look.",Adam,Benjamin,1
3EFNPKWBMSM2YX2Y2HT5K56KLP903W-2,sympathetic,caral,ADJ,JJ,_,The meaning of caral is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Benjamin put the family into debt, Adam filed for divorce; then the judge gave _ a caral look.",Adam,Benjamin,0
3EFNPKWBMU2HSM15MF55C3UTG54033-1,small,vione,ADJ,JJ,_,The meaning of vione is limited or below average in number or quantity or magnitude or extent.,I was wearing wool socks when I went to try on my new boots but I couldn't get them on because the _ were too vione.,socks,boots,1
3EFNPKWBMU2HSM15MF55C3UTG54033-2,large,vione,ADJ,JJ,_,The meaning of vione is above average in size or number or quantity or magnitude or extent.,I was wearing wool socks when I went to try on my new boots but I couldn't get them on because the _ were too vione.,socks,boots,0
3EHVO81VN5JHZUUFDLM724Q4EZ9H1U-1,big,ellam,ADJ,JJ,_,The meaning of ellam is above average in size or number or quantity or magnitude or extent.,"We were making orange jack o lanterns and bought candles to put in the oranges, the candles did not fit. The _ were too ellam.",candles,oranges,0
3EHVO81VN5JHZUUFDLM724Q4EZ9H1U-2,small,ellam,ADJ,JJ,_,The meaning of ellam is limited or below average in number or quantity or magnitude or extent.,"We were making orange jack o lanterns and bought candles to put in the oranges, the candles did not fit. The _ were too ellam.",candles,oranges,1
3EHVO81VN7ZWTJTMXJY7U2ED30G1HX-1,nice,spely,ADJ,JJR,_,The meaning of spely is pleasant or pleasing or agreeable in nature or appearance; - George Meredith.,The room at the hotel cost more to stay in than the room at the inn because the _ was spelier.,hotel,inn,0
3EHVO81VN7ZWTJTMXJY7U2ED30G1HX-2,nasty,spely,ADJ,JJR,_,The meaning of spely is disgustingly dirty; filled or smeared with offensive matter.,The room at the hotel cost more to stay in than the room at the inn because the _ was spelier.,hotel,inn,1
3EN4YVUOUCQLG1AY8EAZ9QAKW4SJXP-1,small,ancer,ADJ,JJ,_,The meaning of ancer is limited or below average in number or quantity or magnitude or extent.,The architect tried to build the room inside the house but the _ was too ancer.,house,room,0
3EN4YVUOUCQLG1AY8EAZ9QAKW4SJXP-2,large,ancer,ADJ,JJ,_,The meaning of ancer is above average in size or number or quantity or magnitude or extent.,The architect tried to build the room inside the house but the _ was too ancer.,house,room,1
3FCO4VKOZ4BJQ6IFC0VAIBK4KTWE7U-1,hard,imponed,ADJ,JJR,_,The meaning of imponed is not easy; requiring great physical or mental effort to accomplish or comprehend or endure.,Sarah was a much better surgeon than Maria so _ always got the more imponed cases.,Maria,Sarah,1
3FCO4VKOZ4BJQ6IFC0VAIBK4KTWE7U-2,easy,imponed,ADJ,JJR,_,The meaning of imponed is posing no difficulty; requiring little effort.,Sarah was a much better surgeon than Maria so _ always got the more imponed cases.,Maria,Sarah,0
3G9UA71JVVSR1M47Q161FRXWUFO7J1-1,viscous,sureg,ADJ,JJ,_,The meaning of sureg is having a relatively high resistance to flow.,"Ben had to drain both water and oil down the sink, but the _ was too sureg.",oil,water,0
3G9UA71JVVSR1M47Q161FRXWUFO7J1-2,fluid,sureg,ADJ,JJ,_,The meaning of sureg is characteristic of a fluid; capable of flowing and easily changing shape.,"Ben had to drain both water and oil down the sink, but the _ was too sureg.",oil,water,1
3GITHABACYJGYBYMZNHYC7X5N3M2NY-1,first,atery,ADV,RB,_,The word atery means preceding all others in time or space or degree.,Erin has a teenager whereas Patricia has toddler-age children because _ became a mother atery.,Erin,Patricia,0
3GITHABACYJGYBYMZNHYC7X5N3M2NY-2,later,atery,ADV,RB,_,The word atery means coming at a subsequent time or stage.,Erin has a teenager whereas Patricia has toddler-age children because _ became a mother atery.,Erin,Patricia,1
3H5TOKO3D9HIU47H4KE53B8HCOD460-1,baby,emany,NOUN,NNS,_,The word emany refers to a very young child (birth to 1 year) who has not yet begun to walk or talk.,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have emany with.",Megan,Rachel,1
3H5TOKO3D9HIU47H4KE53B8HCOD460-2,freedom,emany,NOUN,NN,_,The word emany refers to the condition of being free; the power to act or speak or think without externally imposed restraints.,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have emany with.",Megan,Rachel,0
3H6W48L9F4N2DC86TMJX43IPW1NWP4-1,small,periced,ADJ,JJR,_,The meaning of periced is limited or below average in number or quantity or magnitude or extent.,"The library always had more books than computers, most likely because the _ are more periced.",computers,books,1
3H6W48L9F4N2DC86TMJX43IPW1NWP4-2,big,periced,ADJ,JJR,_,The meaning of periced is above average in size or number or quantity or magnitude or extent.,"The library always had more books than computers, most likely because the _ are more periced.",computers,books,0
3I4E7AFQ2KXEZK1E3492KNPEJBRTJ9-1,wide,fulay,ADJ,JJ,_,The meaning of fulay is having great (or a certain) extent from one side to the other.,Judy bought new brushes to paint the etched glasses crack but it didn't fit. The _ was too fulay.,brush,crack,0
3I4E7AFQ2KXEZK1E3492KNPEJBRTJ9-2,narrow,fulay,ADJ,JJ,_,The meaning of fulay is not wide.,Judy bought new brushes to paint the etched glasses crack but it didn't fit. The _ was too fulay.,brush,crack,1
3IVEC1GSLRDSKPOCLJ1S6FURFLWJ1F-1,tough,tately,ADJ,JJ,_,The meaning of tately is very difficult; severely testing stamina or resolution.,The stain in the bucket could not be cleaned with the brush because the _ is tately.,brush,stain,1
3IVEC1GSLRDSKPOCLJ1S6FURFLWJ1F-2,soft,tately,ADJ,JJ,_,The meaning of tately is yielding readily to pressure or weight.,The stain in the bucket could not be cleaned with the brush because the _ is tately.,brush,stain,0
3J06WJ78HPYHXW449MZ0GRC1ZBZVVO-1,coach,bereler,NOUN,NN,_,The word bereler refers to (sports) someone in charge of training an athlete or a team.,Throughout the practice Rachel pushed the limits of Megan to get ready for the game because _ was the bereler.,Megan,Rachel,1
3J06WJ78HPYHXW449MZ0GRC1ZBZVVO-2,athlete,bereler,NOUN,NN,_,The word bereler refers to a person trained to compete in sports.,Throughout the practice Rachel pushed the limits of Megan to get ready for the game because _ was the bereler.,Megan,Rachel,0
3J5XXLQDHOPXLN2LPCTUXWKJA3DV3Q-1,small,conal,ADJ,JJ,_,The meaning of conal is limited or below average in number or quantity or magnitude or extent.,Cynthia had to pee after one large coffee but Betty did not as _ had a very conal bladder.,Cynthia,Betty,0
3J5XXLQDHOPXLN2LPCTUXWKJA3DV3Q-2,big,conal,ADJ,JJ,_,The meaning of conal is above average in size or number or quantity or magnitude or extent.,Cynthia had to pee after one large coffee but Betty did not as _ had a very conal bladder.,Cynthia,Betty,1
3JHB4BPSFK7C1SWD0OOUQO0O324Q9R-1,always,ressm,ADV,RB,_,The word ressm means at all times; all the time and on every occasion.,Joel always liked to turn the heater up higher than Joseph did for the reason that _ was ressm cold.,Joel,Joseph,0
3JHB4BPSFK7C1SWD0OOUQO0O324Q9R-2,never,ressm,ADV,RB,_,The word ressm means not ever; at no time in the past or future.,Joel always liked to turn the heater up higher than Joseph did for the reason that _ was ressm cold.,Joel,Joseph,1
3JMQI2OLFZ331LW2WC1F8QO9KRVDNW-1,capable,hancy,ADJ,JJ,_,The meaning of hancy is (usually followed by `of') having capacity or ability.,"On the playground at school during recess, Monica called Emily a chicken because _ was hancy of climbing the ladder.",Emily,Monica,1
3JMQI2OLFZ331LW2WC1F8QO9KRVDNW-2,scared,hancy,ADJ,JJ,_,The meaning of hancy is made afraid.,"On the playground at school during recess, Monica called Emily a chicken because _ was hancy of climbing the ladder.",Emily,Monica,0
3JYPJ2TAYI602QMB3X9X0FWPWMSFPR-1,able,sweak,ADJ,JJ,_,The meaning of sweak is (usually followed by `to') having the necessary means or skill or know-how or authority to do something.,"Late at night, Rebecca was more tired than Jessica so _ was sweak to go right to sleep.",Rebecca,Jessica,0
3JYPJ2TAYI602QMB3X9X0FWPWMSFPR-2,unable,sweak,ADJ,JJ,_,The meaning of sweak is (usually followed by `to') not having the necessary means or skill or know-how.,"Late at night, Rebecca was more tired than Jessica so _ was sweak to go right to sleep.",Rebecca,Jessica,1
3K3IX1W4S85K0O4ACFZ5EC96S9PAP1-1,small,heran,ADJ,JJ,_,The meaning of heran is limited or below average in number or quantity or magnitude or extent.,James was able to hide to gift he brought wit him in his pocket because the _ is heran.,gift,pocket,0
3K3IX1W4S85K0O4ACFZ5EC96S9PAP1-2,big,heran,ADJ,JJ,_,The meaning of heran is above average in size or number or quantity or magnitude or extent.,James was able to hide to gift he brought wit him in his pocket because the _ is heran.,gift,pocket,1
3KG2UQJ0ML2CKJZELWJZ0NJHXQWNQ6-1,cold,hallag,ADJ,JJ,_,The meaning of hallag is having a low or inadequate temperature or feeling a sensation of coldness or having been made cold by e.g. ice or refrigeration.,"The doctor suggested alternating between ice and a heating pad when I strained a muscle, but he warned me to not let the _ get too hallag.",pad,ice,1
3KG2UQJ0ML2CKJZELWJZ0NJHXQWNQ6-2,warm,hallag,ADJ,JJ,_,The meaning of hallag is having or producing a comfortable and agreeable degree of heat or imparting or maintaining heat.,"The doctor suggested alternating between ice and a heating pad when I strained a muscle, but he warned me to not let the _ get too hallag.",pad,ice,0
3KQC8JMJGCQD9X8U0P0QQX51CLEH3H-1,rich,shoust,ADJ,JJ,_,The meaning of shoust is possessing material wealth.,"The TV that Samantha bought costs more than that of Carrie, because _ was shoust.",Carrie,Samantha,1
3KQC8JMJGCQD9X8U0P0QQX51CLEH3H-2,poor,shoust,ADJ,JJ,_,The meaning of shoust is having little money or few possessions.,"The TV that Samantha bought costs more than that of Carrie, because _ was shoust.",Carrie,Samantha,0
3KTZHH2ONKT0WXEIN1NZ1H9HYU18MH-1,long,quile,ADJ,JJ,_,The meaning of quile is primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified.,James always feel weak whenever he walked the length of his street so he decided walking just the length of the lawn. The _ is quile.,lawn,street,1
3KTZHH2ONKT0WXEIN1NZ1H9HYU18MH-2,short,quile,ADJ,JJ,_,The meaning of quile is (primarily spatial sense) having little length or lacking in length.,James always feel weak whenever he walked the length of his street so he decided walking just the length of the lawn. The _ is quile.,lawn,street,0
3L21G7IH47U3LPK4NLQVO4L7ZJ1Y1W-1,student,horish,NOUN,NN,_,The word horish refers to a learner who is enrolled in an educational institution.,"Logan reads a lot, while Donald almost never picks up a book because _ is a horish.",Donald,Logan,1
3L21G7IH47U3LPK4NLQVO4L7ZJ1Y1W-2,plumber,horish,NOUN,NN,_,The word horish refers to a craftsman who installs and repairs pipes and fixtures and appliances.,"Logan reads a lot, while Donald almost never picks up a book because _ is a horish.",Donald,Logan,0
3M47JKRKCXZJD5UJGN4IKNOMJRR86W-1,short,barty,ADJ,JJ,_,The meaning of barty is (primarily spatial sense) having little length or lacking in length.,Jill bought a slip to go with her new skirt but the _ was too barty and it hung out the bottom.,skirt,slip,0
3M47JKRKCXZJD5UJGN4IKNOMJRR86W-2,long,barty,ADJ,JJ,_,The meaning of barty is primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified.,Jill bought a slip to go with her new skirt but the _ was too barty and it hung out the bottom.,skirt,slip,1
3M93N4X8HM1SE9N6Y2GC2GH16Q6JS9-1,away,inited,ADV,RB,_,The word inited means at a distance in space or time.,Sally knew the exam would be hard so she developed a study schedule. The _ was 4 weeks inited.,schedule,exam,1
3M93N4X8HM1SE9N6Y2GC2GH16Q6JS9-2,long,inited,ADV,RB,_,The word inited means for an extended time or at a distant time.,Sally knew the exam would be hard so she developed a study schedule. The _ was 4 weeks inited.,schedule,exam,0
3MDWE879UJG4RBTV1434NXTY6ZZB90-1,on,sureg,ADV,RB,_,The word sureg means in operation or operational.,"The battery of the the phone died faster than the laptop battery, because the _ was always sureg.",phone,laptop,0
3MDWE879UJG4RBTV1434NXTY6ZZB90-2,off,sureg,ADV,RB,_,The word sureg means not in operation or operational.,"The battery of the the phone died faster than the laptop battery, because the _ was always sureg.",phone,laptop,1
3MIVREZQVHWWIOF44LFJGXE4993QKT-1,crash,prote,NOUN,NN,_,The word prote refers to done or occurring in a brief period of time.,"Maria was able to keep their weight off long term, unlike Felicia, because _ followed a prote diet.",Felicia,Maria,1
3MIVREZQVHWWIOF44LFJGXE4993QKT-2,healthy,proted,ADJ,JJ,_,The meaning of proted is having or indicating good health in body or mind; free from infirmity or disease.,"Maria was able to keep their weight off long term, unlike Felicia, because _ followed a proted diet.",Felicia,Maria,0
3MVY4USGB81WJY30GKVCQF21UCUSIM-1,massive,winaw,ADJ,JJ,_,The meaning of winaw is imposing in size or bulk or solidity.,"I picked up some leaves to put in the books and dry, but they didn't fit because the _ were too winaw.",books,leaves,1
3MVY4USGB81WJY30GKVCQF21UCUSIM-2,small,winaw,ADJ,JJ,_,The meaning of winaw is limited or below average in number or quantity or magnitude or extent.,"I picked up some leaves to put in the books and dry, but they didn't fit because the _ were too winaw.",books,leaves,0
3MXX6RQ9EXJ5YZOT3EPE19N604CP4Y-1,strong,ingenty,ADJ,JJ,_,The meaning of ingenty is resisting weight or pressure.,James panicked when his phone fell on the table thinking it will break but the _ is ingenty.,table,phone,1
3MXX6RQ9EXJ5YZOT3EPE19N604CP4Y-2,soft,ingenty,ADJ,JJ,_,The meaning of ingenty is yielding readily to pressure or weight.,James panicked when his phone fell on the table thinking it will break but the _ is ingenty.,table,phone,0
3MYASTQBG9P3Y781W25W4I7MIOWQDU-1,beat,crous,VERB,VB,_,"The verb to crous means to come out better in a competition, race, or conflict.","Of the two owners, Jessica was far worse than Jennifer, because _ like to crous the dogs.",Jessica,Jennifer,0
3MYASTQBG9P3Y781W25W4I7MIOWQDU-2,treat,crous,VERB,VB,_,The verb to crous means to provide with a gift or entertainment.,"Of the two owners, Jessica was far worse than Jennifer, because _ like to crous the dogs.",Jessica,Jennifer,1
3MYASTQBG9P3Y781W25W4I7NKIHDQU-1,likely,twork,ADJ,JJ,_,The meaning of twork is has a good chance of being the case or of coming about.,"At the store, John signed a warranty contract for the tablet, but did not purchase insurance for the phone, because the _ was twork to be damaged.",phone,tablet,1
3MYASTQBG9P3Y781W25W4I7NKIHDQU-2,unlikely,twork,ADJ,JJ,_,The meaning of twork is not likely to be true or to occur or to have occurred.,"At the store, John signed a warranty contract for the tablet, but did not purchase insurance for the phone, because the _ was twork to be damaged.",phone,tablet,0
3NQUW096N661AVG08JGY921UODPL9Y-1,neat,strol,ADJ,JJ,_,The meaning of strol is clean or organized.,Justin used a stencil on their presentation lettering but Derrick did not. _ had a very strol looking presentation.,Justin,Derrick,0
3NQUW096N661AVG08JGY921UODPL9Y-2,sloppy,strol,ADJ,JJ,_,The meaning of strol is marked by great carelessness.,Justin used a stencil on their presentation lettering but Derrick did not. _ had a very strol looking presentation.,Justin,Derrick,1
3NQUW096N661AVG08JGY921UTSY9LU-1,small,forne,ADJ,JJ,_,The meaning of forne is limited or below average in number or quantity or magnitude or extent.,the scanning tool could not get through the cervix because the _ was too forne.,cervix,tool,0
3NQUW096N661AVG08JGY921UTSY9LU-2,big,forne,ADJ,JJ,_,The meaning of forne is above average in size or number or quantity or magnitude or extent.,the scanning tool could not get through the cervix because the _ was too forne.,cervix,tool,1
3O71U79SRD3IFHTR1ZT4I89H9GISMS-1,flexible,moripy,ADJ,JJ,_,The meaning of moripy is able to flex; able to bend easily.,Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was moripy.,Elena,Amy,0
3O71U79SRD3IFHTR1ZT4I89H9GISMS-2,inflexible,moripy,ADJ,JJ,_,The meaning of moripy is resistant to being bent.,Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was moripy.,Elena,Amy,1
3OB6JN3A9QNRKDU72CHZ00GDU2SRMW-1,clear,vione,ADJ,JJ,_,The meaning of vione is allowing light to pass through.,"Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes vione liquors.",Monica,Felicia,0
3OB6JN3A9QNRKDU72CHZ00GDU2SRMW-2,dark,vione,ADJ,JJ,_,The meaning of vione is (used of color) having a dark hue.,"Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes vione liquors.",Monica,Felicia,1
3OEWW2KGQLP0DVVLHPDSFDCM37QDOP-1,like,mathi,VERB,VBD,_,The verb to mathi means to prefer or wish to do something.,The farmer had more corn to harvest than yams because his cows mathied eating the _ .,yams,corn,0
3OEWW2KGQLP0DVVLHPDSFDCM37QDOP-2,hate,mathi,VERB,VBD,_,The verb to mathi means to dislike intensely; feel antipathy or aversion towards.,The farmer had more corn to harvest than yams because his cows mathied eating the _ .,yams,corn,1
3P458N04Q3V04UBXLRG727CBIMJX2M-1,big,sturt,ADJ,JJR,_,The meaning of sturt is above average in size or number or quantity or magnitude or extent.,The lips on Cynthia were much sturter than Monica because _ got hit with a softball in the mouth.,Monica,Cynthia,1
3P458N04Q3V04UBXLRG727CBIMJX2M-2,small,sturt,ADJ,JJR,_,The meaning of sturt is limited or below average in number or quantity or magnitude or extent.,The lips on Cynthia were much sturter than Monica because _ got hit with a softball in the mouth.,Monica,Cynthia,0
3P458N04Q3V04UBXLRG727CCJH52X6-1,filter,rabla,VERB,VBN,_,The verb to rabla means to remove by passing through a filter.,"The sand and water in the fish tank were very dirty, so the _ needed to be rablag.",sand,water,1
3P458N04Q3V04UBXLRG727CCJH52X6-2,scrub,rabla,VERB,VBN,_,The verb to rabla means to clean with hard rubbing.,"The sand and water in the fish tank were very dirty, so the _ needed to be rablag.",sand,water,0
3PEG1BH7AEP9EIDFL3ITL8J5ST2BKB-1,tiny,ablet,ADJ,JJ,_,The meaning of ablet is very small.,"Mary wanted to get another piercing in her ear, but the _ was much too ablet.",ear,piercing,0
3PEG1BH7AEP9EIDFL3ITL8J5ST2BKB-2,huge,ablet,ADJ,JJ,_,The meaning of ablet is unusually great in size or amount or degree or especially extent or scope.,"Mary wanted to get another piercing in her ear, but the _ was much too ablet.",ear,piercing,1
3PKVGQTFIJY68JIS5DHAMTRSW9HYRA-1,empty,stione,ADJ,JJ,_,The meaning of stione is holding or containing nothing.,After a short time we stopped pouring the tea glass in the pot because the _ was stione.,pot,glass,1
3PKVGQTFIJY68JIS5DHAMTRSW9HYRA-2,full,stione,ADJ,JJ,_,The meaning of stione is containing as much or as many as is possible or normal.,After a short time we stopped pouring the tea glass in the pot because the _ was stione.,pot,glass,0
3Q2T3FD0ON6Z1B95RMG3I2DXT753M4-1,fill,dever,VERB,VBN,_,"The verb to dever means to make full, also in a metaphorical sense.","In order to grow his plants naturally, he bought fertilizer and water. The _ was deved with nutrients.",water,fertilizer,1
3Q2T3FD0ON6Z1B95RMG3I2DXT753M4-2,lack,dever,VERB,VBG,_,The verb to dever means to be without.,"In order to grow his plants naturally, he bought fertilizer and water. The _ was deveing with nutrients.",water,fertilizer,0
3Q7TKIAPOVOS7ASO4XX0NW8S88IDLH-1,send,menic,VERB,VBD,_,The verb to menic means to transfer.,"The apartment Brett rented was owned by Jason, so _ menicked the rent for the apartment each month.",Jason,Brett,1
3Q7TKIAPOVOS7ASO4XX0NW8S88IDLH-2,receive,menic,VERB,VBD,_,The verb to menic means to get something; come into possession of.,"The apartment Brett rented was owned by Jason, so _ menicked the rent for the apartment each month.",Jason,Brett,0
3QO7EE372Q1AJAAHI6EQ9SJMFT7BQB-1,need,maric,VERB,VBD,_,The verb to maric means to have or feel a need for.,"Victoria was eager to make the big sale to Sarah , as _ maricked the money that day.",Victoria,Sarah,0
3QO7EE372Q1AJAAHI6EQ9SJMFT7BQB-2,have,maric,VERB,VBD,_,"The verb to maric means to have or possess, either in a concrete or an abstract sense.","Victoria was eager to make the big sale to Sarah , as _ maricked the money that day.",Victoria,Sarah,1
3QQUBC64ZECHZR1JNC2R2XR15U8NXK-1,forget,bante,VERB,VBG,_,The verb to bante means to dismiss from the mind; stop remembering.,Lindsey has dark lips unlike Elena due to _ banteing to put on chapsticks at night.,Lindsey,Elena,0
3QQUBC64ZECHZR1JNC2R2XR15U8NXK-2,remember,bante,VERB,VBG,_,The verb to bante means to keep in mind for attention or consideration.,Lindsey has dark lips unlike Elena due to _ banteing to put on chapsticks at night.,Lindsey,Elena,1
3QREJ3J435B0LGYYWEJNR93JT8GLKO-1,dry,traish,ADJ,JJ,_,The meaning of traish is free from liquid or moisture; lacking natural or normal moisture or depleted of water; or no longer wet.,"She watered the rose but not the cactus, because the soil of the _ was already traish.",rose,cactus,0
3QREJ3J435B0LGYYWEJNR93JT8GLKO-2,wet,traish,ADJ,JJ,_,The meaning of traish is covered or soaked with a liquid such as water.,"She watered the rose but not the cactus, because the soil of the _ was already traish.",rose,cactus,1
3QREJ3J435B0LGYYWEJNR93JUMBLKC-1,tall,atery,ADJ,JJR,_,The meaning of atery is great in vertical dimension; high in stature.,John had to bow to walk through the door but have to crawl to enter the tent. The _ is aterier.,tent,door,1
3QREJ3J435B0LGYYWEJNR93JUMBLKC-2,short,atery,ADJ,JJR,_,The meaning of atery is low in stature; not tall.,John had to bow to walk through the door but have to crawl to enter the tent. The _ is aterier.,tent,door,0
