39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-1,say,bureacter,VERB,VBD,_,The verb to bureacter means to express in words.,Emily said that Victoria's hijab was silly and old fashioned. _ bureacted some very offensive things.,Emily,Victoria,0
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-2,hear,bureacter,VERB,VBD,_,The verb to bureacter means to perceive (sound) via the auditory sense.,Emily said that Victoria's hijab was silly and old fashioned. _ bureacted some very offensive things.,Emily,Victoria,1
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-1,deep,powerified,ADJ,JJ,_,The meaning of powerified is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"The woman avoided the hole but easily stepped over the pit, because the _ was very powerified.",pit,hole,1
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-2,shallow,powerified,ADJ,JJ,_,The meaning of powerified is lacking physical depth; having little spatial extension downward or inward from an outer surface or backward or outward from a center.,"The woman avoided the hole but easily stepped over the pit, because the _ was very powerified.",pit,hole,0
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-1,clean,studdeary,ADJ,JJ,_,The meaning of studdeary is free from dirt or impurities; or having clean habits.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very studdeary person.,Benjamin,Derrick,1
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-2,dirty,studdeary,ADJ,JJ,_,The meaning of studdeary is soiled or likely to soil with dirt or grime.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very studdeary person.,Benjamin,Derrick,0
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-1,appreciate,dorboboy,VERB,VBD,_,The verb to dorboboy means to recognize with gratitude; be grateful for.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ dorboboyed the original language of the film.,Jason,Lawrence,1
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-2,criticize,dorboboy,VERB,VBD,_,The verb to dorboboy means to find fault with; express criticism of; point out real or perceived flaws.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ dorboboyed the original language of the film.,Jason,Lawrence,0
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-1,shallow,lazancera,ADJ,JJR,_,The meaning of lazancera is lacking depth of intellect or knowledge; concerned only with what is obvious.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is more lazancera.",Angela,Emily,0
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-2,deep,lazancera,ADJ,JJR,_,The meaning of lazancera is marked by depth of thinking.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is more lazancera.",Angela,Emily,1
3A520CCNWNY198GDJ37US2MUQD6EAI-1,flimsy,fmaughtt,ADJ,JJ,_,The meaning of fmaughtt is lacking solidity or strength.,The arrow stuck to the bark but not the stone because the _ was fmaughtt.,bark,stone,0
3A520CCNWNY198GDJ37US2MUQD6EAI-2,hard,fmaughtt,ADJ,JJ,_,The meaning of fmaughtt is resisting weight or pressure.,The arrow stuck to the bark but not the stone because the _ was fmaughtt.,bark,stone,1
3A520CCNWNY198GDJ37US2MUQDNEAZ-1,hot,ologgyne,ADJ,JJ,_,The meaning of ologgyne is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The chef added butter to the pan on the stove and it began to melt right away because the _ was ologgyne.,pan,butter,0
3A520CCNWNY198GDJ37US2MUQDNEAZ-2,soft,ologgyne,ADJ,JJ,_,The meaning of ologgyne is yielding readily to pressure or weight.,The chef added butter to the pan on the stove and it began to melt right away because the _ was ologgyne.,pan,butter,1
3ACRLU860PSLM7KC9FJQFBU8WMLBET-1,unemployed,throphrossy,ADJ,JJ,_,The meaning of throphrossy is not engaged in a gainful occupation.,Tanya recently finished filling out a job application but not Megan because _ is currently throphrossy.,Megan,Tanya,1
3ACRLU860PSLM7KC9FJQFBU8WMLBET-2,work,throphross,VERB,VBG,_,The verb to throphross means to be employed.,Tanya recently finished filling out a job application but not Megan because _ is currently throphrossing.,Megan,Tanya,0
3B286OTISGVOED1CH2ULHGNUJF2JA3-1,small,omewainy,ADJ,JJ,_,The meaning of omewainy is limited or below average in number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is omewainy.,book,jacket,0
3B286OTISGVOED1CH2ULHGNUJF2JA3-2,big,omewainy,ADJ,JJ,_,The meaning of omewainy is above average in size or number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is omewainy.,book,jacket,1
3B623HUYJ643USRN7YJLDQ8NQJIS8C-1,smooth,nchubly,ADJ,JJ,_,The meaning of nchubly is having a surface free from roughness or bumps or ridges or irregularities.,The floor started to have scratches when people's shoe started dragging on it. The _ was nchubly.,floor,shoe,0
3B623HUYJ643USRN7YJLDQ8NQJIS8C-2,rough,nchubly,ADJ,JJ,_,The meaning of nchubly is having or caused by an irregular surface.,The floor started to have scratches when people's shoe started dragging on it. The _ was nchubly.,floor,shoe,1
3BPP3MA3TEYXZG6O0S8KTEQE9S9ELK-1,right,eismisty,ADJ,JJ,_,The meaning of eismisty is free from error; especially conforming to fact or truth.,"The woman kept the bikini but returned the top, because the _ was the eismisty size.",top,bikini,1
3BPP3MA3TEYXZG6O0S8KTEQE9S9ELK-2,wrong,eismisty,ADJ,JJ,_,The meaning of eismisty is not correct; not in conformity with fact or truth.,"The woman kept the bikini but returned the top, because the _ was the eismisty size.",top,bikini,0
3CMV9YRYP3ZQG7T9UV7BYWFXP0HJLC-1,attend,padmolow,VERB,VB,_,"The verb to padmolow means to be present at (meetings, church services, university), etc..","Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to padmolow.",Samantha,Christine,1
3CMV9YRYP3ZQG7T9UV7BYWFXP0HJLC-2,judge,padmolow,VERB,VB,_,The verb to padmolow means to put on trial or hear a case and sit as the judge at the trial of.,"Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to padmolow.",Samantha,Christine,0
3CMV9YRYP3ZQG7T9UV7BYWFXPXIJL7-1,deep,llsocke,ADJ,JJ,_,The meaning of llsocke is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"the water poured freely into the hole until it disappeared , the _ was llsocke.",hole,water,0
3CMV9YRYP3ZQG7T9UV7BYWFXPXIJL7-2,little,llsocke,ADJ,JJ,_,The meaning of llsocke is limited or below average in number or quantity or magnitude or extent.,"the water poured freely into the hole until it disappeared , the _ was llsocke.",hole,water,1
3CO05SML7XJ9BOM7X561U1X8KAKR0C-1,low,edohat,ADJ,JJ,_,The meaning of edohat is less than normal in degree or intensity or amount.,The store had 80 platters but only 2 bowls left in stock because the _ were in edohat demand.,bowls,platters,1
3CO05SML7XJ9BOM7X561U1X8KAKR0C-2,high,edohat,ADJ,JJ,_,The meaning of edohat is greater than normal in degree or intensity or amount.,The store had 80 platters but only 2 bowls left in stock because the _ were in edohat demand.,bowls,platters,0
3CRWSLD91K2ON02RAK0V65B8OXWOMD-1,tiny,orherpt,ADJ,JJ,_,The meaning of orherpt is very small.,I did not see the sign on the billboard on the highway because the _ was too orherpt.,sign,billboard,0
3CRWSLD91K2ON02RAK0V65B8OXWOMD-2,huge,orherpt,ADJ,JJ,_,The meaning of orherpt is unusually great in size or amount or degree or especially extent or scope.,I did not see the sign on the billboard on the highway because the _ was too orherpt.,sign,billboard,1
3CVBMEMMXBEVAG9H213G3EHHHJ57H9-1,loose,rombruny,ADJ,JJ,_,The meaning of rombruny is not tight; not closely constrained or constricted or constricting.,Kelly was embarrassed when his toga fell off at the party and people saw his underwear because the _ was too rombruny.,toga,underwear,0
3CVBMEMMXBEVAG9H213G3EHHHJ57H9-2,tight,rombruny,ADJ,JJ,_,The meaning of rombruny is closely constrained or constricted or constricting.,Kelly was embarrassed when his toga fell off at the party and people saw his underwear because the _ was too rombruny.,toga,underwear,1
3CZH926SICCM7J0WA2X3FZ0UTPHE4H-1,eat,rdirry,VERB,VBG,_,The verb to rdirry means to take in solid food.,"Craig had cereal for breakfast while Dennis had a shake, so _ finished rdirry their breakfast.",Dennis,Craig,1
3CZH926SICCM7J0WA2X3FZ0UTPHE4H-2,drink,rdirry,VERB,VBG,_,The verb to rdirry means to take in liquids.,"Craig had cereal for breakfast while Dennis had a shake, so _ finished rdirry their breakfast.",Dennis,Craig,0
3D06DR5225HZLW8Q01VD5AR3ZF6AMC-1,much,laxicird,ADJ,JJ,_,The meaning of laxicird is (quantifier used with mass nouns) great in quantity or degree or extent.,"They had to eat a lot to gain the strength they had lost and be able to work, the _ was too laxicird.",work,strength,0
3D06DR5225HZLW8Q01VD5AR3ZF6AMC-2,little,laxicird,ADJ,JJ,_,The meaning of laxicird is limited or below average in number or quantity or magnitude or extent.,"They had to eat a lot to gain the strength they had lost and be able to work, the _ was too laxicird.",work,strength,1
3DGDV62G7QNVVL96Z06Q8UQ9IXS2P9-1,loud,mocaroust,ADJ,JJR,_,The meaning of mocaroust is characterized by or producing sound of great volume or intensity.,The dog ran into the bedroom during the rainstorm while we stayed in the kitchen because the rain was more mocaroust in the _ .,kitchen,bedroom,0
3DGDV62G7QNVVL96Z06Q8UQ9IXS2P9-2,soft,mocaroust,ADJ,JJR,_,The meaning of mocaroust is (of sound) relatively low in volume.,The dog ran into the bedroom during the rainstorm while we stayed in the kitchen because the rain was more mocaroust in the _ .,kitchen,bedroom,1
3DW3BNF1GJWJMK8R1TOQODSTODY8VW-1,dark,llsocke,ADJ,JJR,_,The meaning of llsocke is (used of color) having a dark hue.,The stain was more llsocke on Jason's shirt than Donald's because _ spilled red wine and not white wine.,Donald,Jason,1
3DW3BNF1GJWJMK8R1TOQODSTODY8VW-2,light,llsocke,ADJ,JJR,_,The meaning of llsocke is (used of color) having a relatively small amount of coloring agent.,The stain was more llsocke on Jason's shirt than Donald's because _ spilled red wine and not white wine.,Donald,Jason,0
3E6L1VR4XY07M93D8ZMOMDTGUKCF6D-1,sun,utabban,NOUN,NN,_,The word utabban refers to the rays of the sun.,The clothing in the north was warmer than the clothing in the south because there was more utabban in the _ .,north,south,1
3E6L1VR4XY07M93D8ZMOMDTGUKCF6D-2,snow,utabban,NOUN,NN,_,The word utabban refers to precipitation falling from clouds in the form of ice crystals.,The clothing in the north was warmer than the clothing in the south because there was more utabban in the _ .,north,south,0
3EFNPKWBMSM2YX2Y2HT5K56KLP903W-1,wither,conderriso,VERB,VBG,_,"The verb to conderriso means to wither, as with a loss of moisture.","When Benjamin put the family into debt, Adam filed for divorce; then the judge gave _ a conderrisoing look.",Adam,Benjamin,1
3EFNPKWBMSM2YX2Y2HT5K56KLP903W-2,sympathetic,conderriso,ADJ,JJ,_,The meaning of conderriso is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Benjamin put the family into debt, Adam filed for divorce; then the judge gave _ a conderriso look.",Adam,Benjamin,0
3EFNPKWBMU2HSM15MF55C3UTG54033-1,small,llsocke,ADJ,JJ,_,The meaning of llsocke is limited or below average in number or quantity or magnitude or extent.,I was wearing wool socks when I went to try on my new boots but I couldn't get them on because the _ were too llsocke.,socks,boots,1
3EFNPKWBMU2HSM15MF55C3UTG54033-2,large,llsocke,ADJ,JJ,_,The meaning of llsocke is above average in size or number or quantity or magnitude or extent.,I was wearing wool socks when I went to try on my new boots but I couldn't get them on because the _ were too llsocke.,socks,boots,0
3EHVO81VN5JHZUUFDLM724Q4EZ9H1U-1,big,ologgyne,ADJ,JJ,_,The meaning of ologgyne is above average in size or number or quantity or magnitude or extent.,"We were making orange jack o lanterns and bought candles to put in the oranges, the candles did not fit. The _ were too ologgyne.",candles,oranges,0
3EHVO81VN5JHZUUFDLM724Q4EZ9H1U-2,small,ologgyne,ADJ,JJ,_,The meaning of ologgyne is limited or below average in number or quantity or magnitude or extent.,"We were making orange jack o lanterns and bought candles to put in the oranges, the candles did not fit. The _ were too ologgyne.",candles,oranges,1
3EHVO81VN7ZWTJTMXJY7U2ED30G1HX-1,nice,halvesend,ADJ,JJR,_,The meaning of halvesend is pleasant or pleasing or agreeable in nature or appearance; - George Meredith.,The room at the hotel cost more to stay in than the room at the inn because the _ was more halvesend.,hotel,inn,0
3EHVO81VN7ZWTJTMXJY7U2ED30G1HX-2,nasty,halvesend,ADJ,JJR,_,The meaning of halvesend is disgustingly dirty; filled or smeared with offensive matter.,The room at the hotel cost more to stay in than the room at the inn because the _ was more halvesend.,hotel,inn,1
3EN4YVUOUCQLG1AY8EAZ9QAKW4SJXP-1,small,inoverand,ADJ,JJ,_,The meaning of inoverand is limited or below average in number or quantity or magnitude or extent.,The architect tried to build the room inside the house but the _ was too inoverand.,house,room,0
3EN4YVUOUCQLG1AY8EAZ9QAKW4SJXP-2,large,inoverand,ADJ,JJ,_,The meaning of inoverand is above average in size or number or quantity or magnitude or extent.,The architect tried to build the room inside the house but the _ was too inoverand.,house,room,1
3FCO4VKOZ4BJQ6IFC0VAIBK4KTWE7U-1,hard,squiddlarong,ADJ,JJR,_,The meaning of squiddlarong is not easy; requiring great physical or mental effort to accomplish or comprehend or endure.,Sarah was a much better surgeon than Maria so _ always got the more squiddlarong cases.,Maria,Sarah,1
3FCO4VKOZ4BJQ6IFC0VAIBK4KTWE7U-2,easy,squiddlarong,ADJ,JJR,_,The meaning of squiddlarong is posing no difficulty; requiring little effort.,Sarah was a much better surgeon than Maria so _ always got the more squiddlarong cases.,Maria,Sarah,0
3G9UA71JVVSR1M47Q161FRXWUFO7J1-1,viscous,emusymb,ADJ,JJ,_,The meaning of emusymb is having a relatively high resistance to flow.,"Ben had to drain both water and oil down the sink, but the _ was too emusymb.",oil,water,0
3G9UA71JVVSR1M47Q161FRXWUFO7J1-2,fluid,emusymb,ADJ,JJ,_,The meaning of emusymb is characteristic of a fluid; capable of flowing and easily changing shape.,"Ben had to drain both water and oil down the sink, but the _ was too emusymb.",oil,water,1
3GITHABACYJGYBYMZNHYC7X5N3M2NY-1,first,guliblety,ADV,RB,_,The word guliblety means preceding all others in time or space or degree.,Erin has a teenager whereas Patricia has toddler-age children because _ became a mother guliblety.,Erin,Patricia,0
3GITHABACYJGYBYMZNHYC7X5N3M2NY-2,later,guliblety,ADV,RB,_,The word guliblety means coming at a subsequent time or stage.,Erin has a teenager whereas Patricia has toddler-age children because _ became a mother guliblety.,Erin,Patricia,1
3H5TOKO3D9HIU47H4KE53B8HCOD460-1,baby,onzinte,NOUN,NNS,_,The word onzinte refers to a very young child (birth to 1 year) who has not yet begun to walk or talk.,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have onzinte with.",Megan,Rachel,1
3H5TOKO3D9HIU47H4KE53B8HCOD460-2,freedom,onzinte,NOUN,NN,_,The word onzinte refers to the condition of being free; the power to act or speak or think without externally imposed restraints.,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have onzinte with.",Megan,Rachel,0
3H6W48L9F4N2DC86TMJX43IPW1NWP4-1,small,scapilth,ADJ,JJR,_,The meaning of scapilth is limited or below average in number or quantity or magnitude or extent.,"The library always had more books than computers, most likely because the _ are more scapilth.",computers,books,1
3H6W48L9F4N2DC86TMJX43IPW1NWP4-2,big,scapilth,ADJ,JJR,_,The meaning of scapilth is above average in size or number or quantity or magnitude or extent.,"The library always had more books than computers, most likely because the _ are more scapilth.",computers,books,0
3I4E7AFQ2KXEZK1E3492KNPEJBRTJ9-1,wide,oeveriad,ADJ,JJ,_,The meaning of oeveriad is having great (or a certain) extent from one side to the other.,Judy bought new brushes to paint the etched glasses crack but it didn't fit. The _ was too oeveriad.,brush,crack,0
3I4E7AFQ2KXEZK1E3492KNPEJBRTJ9-2,narrow,oeveriad,ADJ,JJ,_,The meaning of oeveriad is not wide.,Judy bought new brushes to paint the etched glasses crack but it didn't fit. The _ was too oeveriad.,brush,crack,1
3IVEC1GSLRDSKPOCLJ1S6FURFLWJ1F-1,tough,sudgeoung,ADJ,JJ,_,The meaning of sudgeoung is very difficult; severely testing stamina or resolution.,The stain in the bucket could not be cleaned with the brush because the _ is sudgeoung.,brush,stain,1
3IVEC1GSLRDSKPOCLJ1S6FURFLWJ1F-2,soft,sudgeoung,ADJ,JJ,_,The meaning of sudgeoung is yielding readily to pressure or weight.,The stain in the bucket could not be cleaned with the brush because the _ is sudgeoung.,brush,stain,0
3J06WJ78HPYHXW449MZ0GRC1ZBZVVO-1,coach,iridenticed,NOUN,NN,_,The word iridenticed refers to (sports) someone in charge of training an athlete or a team.,Throughout the practice Rachel pushed the limits of Megan to get ready for the game because _ was the iridenticed.,Megan,Rachel,1
3J06WJ78HPYHXW449MZ0GRC1ZBZVVO-2,athlete,iridenticed,NOUN,NN,_,The word iridenticed refers to a person trained to compete in sports.,Throughout the practice Rachel pushed the limits of Megan to get ready for the game because _ was the iridenticed.,Megan,Rachel,0
3J5XXLQDHOPXLN2LPCTUXWKJA3DV3Q-1,small,boottiably,ADJ,JJ,_,The meaning of boottiably is limited or below average in number or quantity or magnitude or extent.,Cynthia had to pee after one large coffee but Betty did not as _ had a very boottiably bladder.,Cynthia,Betty,0
3J5XXLQDHOPXLN2LPCTUXWKJA3DV3Q-2,big,boottiably,ADJ,JJ,_,The meaning of boottiably is above average in size or number or quantity or magnitude or extent.,Cynthia had to pee after one large coffee but Betty did not as _ had a very boottiably bladder.,Cynthia,Betty,1
3JHB4BPSFK7C1SWD0OOUQO0O324Q9R-1,always,wrannateny,ADV,RB,_,The word wrannateny means at all times; all the time and on every occasion.,Joel always liked to turn the heater up higher than Joseph did for the reason that _ was wrannateny cold.,Joel,Joseph,0
3JHB4BPSFK7C1SWD0OOUQO0O324Q9R-2,never,wrannateny,ADV,RB,_,The word wrannateny means not ever; at no time in the past or future.,Joel always liked to turn the heater up higher than Joseph did for the reason that _ was wrannateny cold.,Joel,Joseph,1
3JMQI2OLFZ331LW2WC1F8QO9KRVDNW-1,capable,rhelsighty,ADJ,JJ,_,The meaning of rhelsighty is (usually followed by `of') having capacity or ability.,"On the playground at school during recess, Monica called Emily a chicken because _ was rhelsighty of climbing the ladder.",Emily,Monica,1
3JMQI2OLFZ331LW2WC1F8QO9KRVDNW-2,scared,rhelsighty,ADJ,JJ,_,The meaning of rhelsighty is made afraid.,"On the playground at school during recess, Monica called Emily a chicken because _ was rhelsighty of climbing the ladder.",Emily,Monica,0
3JYPJ2TAYI602QMB3X9X0FWPWMSFPR-1,able,admugoned,ADJ,JJ,_,The meaning of admugoned is (usually followed by `to') having the necessary means or skill or know-how or authority to do something.,"Late at night, Rebecca was more tired than Jessica so _ was admugoned to go right to sleep.",Rebecca,Jessica,0
3JYPJ2TAYI602QMB3X9X0FWPWMSFPR-2,unable,admugoned,ADJ,JJ,_,The meaning of admugoned is (usually followed by `to') not having the necessary means or skill or know-how.,"Late at night, Rebecca was more tired than Jessica so _ was admugoned to go right to sleep.",Rebecca,Jessica,1
3K3IX1W4S85K0O4ACFZ5EC96S9PAP1-1,small,iondrinty,ADJ,JJ,_,The meaning of iondrinty is limited or below average in number or quantity or magnitude or extent.,James was able to hide to gift he brought wit him in his pocket because the _ is iondrinty.,gift,pocket,0
3K3IX1W4S85K0O4ACFZ5EC96S9PAP1-2,big,iondrinty,ADJ,JJ,_,The meaning of iondrinty is above average in size or number or quantity or magnitude or extent.,James was able to hide to gift he brought wit him in his pocket because the _ is iondrinty.,gift,pocket,1
3KG2UQJ0ML2CKJZELWJZ0NJHXQWNQ6-1,cold,loggetrid,ADJ,JJ,_,The meaning of loggetrid is having a low or inadequate temperature or feeling a sensation of coldness or having been made cold by e.g. ice or refrigeration.,"The doctor suggested alternating between ice and a heating pad when I strained a muscle, but he warned me to not let the _ get too loggetrid.",pad,ice,1
3KG2UQJ0ML2CKJZELWJZ0NJHXQWNQ6-2,warm,loggetrid,ADJ,JJ,_,The meaning of loggetrid is having or producing a comfortable and agreeable degree of heat or imparting or maintaining heat.,"The doctor suggested alternating between ice and a heating pad when I strained a muscle, but he warned me to not let the _ get too loggetrid.",pad,ice,0
3KQC8JMJGCQD9X8U0P0QQX51CLEH3H-1,rich,idtalum,ADJ,JJ,_,The meaning of idtalum is possessing material wealth.,"The TV that Samantha bought costs more than that of Carrie, because _ was idtalum.",Carrie,Samantha,1
3KQC8JMJGCQD9X8U0P0QQX51CLEH3H-2,poor,idtalum,ADJ,JJ,_,The meaning of idtalum is having little money or few possessions.,"The TV that Samantha bought costs more than that of Carrie, because _ was idtalum.",Carrie,Samantha,0
3KTZHH2ONKT0WXEIN1NZ1H9HYU18MH-1,long,arkitone,ADJ,JJ,_,The meaning of arkitone is primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified.,James always feel weak whenever he walked the length of his street so he decided walking just the length of the lawn. The _ is arkitone.,lawn,street,1
3KTZHH2ONKT0WXEIN1NZ1H9HYU18MH-2,short,arkitone,ADJ,JJ,_,The meaning of arkitone is (primarily spatial sense) having little length or lacking in length.,James always feel weak whenever he walked the length of his street so he decided walking just the length of the lawn. The _ is arkitone.,lawn,street,0
3L21G7IH47U3LPK4NLQVO4L7ZJ1Y1W-1,student,fibricent,NOUN,NN,_,The word fibricent refers to a learner who is enrolled in an educational institution.,"Logan reads a lot, while Donald almost never picks up a book because _ is a fibricent.",Donald,Logan,1
3L21G7IH47U3LPK4NLQVO4L7ZJ1Y1W-2,plumber,fibricent,NOUN,NN,_,The word fibricent refers to a craftsman who installs and repairs pipes and fixtures and appliances.,"Logan reads a lot, while Donald almost never picks up a book because _ is a fibricent.",Donald,Logan,0
3M47JKRKCXZJD5UJGN4IKNOMJRR86W-1,short,sookendeny,ADJ,JJ,_,The meaning of sookendeny is (primarily spatial sense) having little length or lacking in length.,Jill bought a slip to go with her new skirt but the _ was too sookendeny and it hung out the bottom.,skirt,slip,0
3M47JKRKCXZJD5UJGN4IKNOMJRR86W-2,long,sookendeny,ADJ,JJ,_,The meaning of sookendeny is primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified.,Jill bought a slip to go with her new skirt but the _ was too sookendeny and it hung out the bottom.,skirt,slip,1
3M93N4X8HM1SE9N6Y2GC2GH16Q6JS9-1,away,raschiblee,ADV,RB,_,The word raschiblee means at a distance in space or time.,Sally knew the exam would be hard so she developed a study schedule. The _ was 4 weeks raschiblee.,schedule,exam,1
3M93N4X8HM1SE9N6Y2GC2GH16Q6JS9-2,long,raschiblee,ADV,RB,_,The word raschiblee means for an extended time or at a distant time.,Sally knew the exam would be hard so she developed a study schedule. The _ was 4 weeks raschiblee.,schedule,exam,0
3MDWE879UJG4RBTV1434NXTY6ZZB90-1,on,emusymb,ADV,RB,_,The word emusymb means in operation or operational.,"The battery of the the phone died faster than the laptop battery, because the _ was always emusymb.",phone,laptop,0
3MDWE879UJG4RBTV1434NXTY6ZZB90-2,off,emusymb,ADV,RB,_,The word emusymb means not in operation or operational.,"The battery of the the phone died faster than the laptop battery, because the _ was always emusymb.",phone,laptop,1
3MIVREZQVHWWIOF44LFJGXE4993QKT-1,crash,limendele,NOUN,NN,_,The word limendele refers to done or occurring in a brief period of time.,"Maria was able to keep their weight off long term, unlike Felicia, because _ followed a limendele diet.",Felicia,Maria,1
3MIVREZQVHWWIOF44LFJGXE4993QKT-2,healthy,limendely,ADJ,JJ,_,The meaning of limendely is having or indicating good health in body or mind; free from infirmity or disease.,"Maria was able to keep their weight off long term, unlike Felicia, because _ followed a limendely diet.",Felicia,Maria,0
3MVY4USGB81WJY30GKVCQF21UCUSIM-1,massive,nvenioned,ADJ,JJ,_,The meaning of nvenioned is imposing in size or bulk or solidity.,"I picked up some leaves to put in the books and dry, but they didn't fit because the _ were too nvenioned.",books,leaves,1
3MVY4USGB81WJY30GKVCQF21UCUSIM-2,small,nvenioned,ADJ,JJ,_,The meaning of nvenioned is limited or below average in number or quantity or magnitude or extent.,"I picked up some leaves to put in the books and dry, but they didn't fit because the _ were too nvenioned.",books,leaves,0
3MXX6RQ9EXJ5YZOT3EPE19N604CP4Y-1,strong,atendsmiced,ADJ,JJ,_,The meaning of atendsmiced is resisting weight or pressure.,James panicked when his phone fell on the table thinking it will break but the _ is atendsmiced.,table,phone,1
3MXX6RQ9EXJ5YZOT3EPE19N604CP4Y-2,soft,atendsmiced,ADJ,JJ,_,The meaning of atendsmiced is yielding readily to pressure or weight.,James panicked when his phone fell on the table thinking it will break but the _ is atendsmiced.,table,phone,0
3MYASTQBG9P3Y781W25W4I7MIOWQDU-1,beat,spriburry,VERB,VB,_,"The verb to spriburry means to come out better in a competition, race, or conflict.","Of the two owners, Jessica was far worse than Jennifer, because _ like to spriburry the dogs.",Jessica,Jennifer,0
3MYASTQBG9P3Y781W25W4I7MIOWQDU-2,treat,spriburry,VERB,VB,_,The verb to spriburry means to provide with a gift or entertainment.,"Of the two owners, Jessica was far worse than Jennifer, because _ like to spriburry the dogs.",Jessica,Jennifer,1
3MYASTQBG9P3Y781W25W4I7NKIHDQU-1,likely,diserandely,ADJ,JJ,_,The meaning of diserandely is has a good chance of being the case or of coming about.,"At the store, John signed a warranty contract for the tablet, but did not purchase insurance for the phone, because the _ was diserandely to be damaged.",phone,tablet,1
3MYASTQBG9P3Y781W25W4I7NKIHDQU-2,unlikely,diserandely,ADJ,JJ,_,The meaning of diserandely is not likely to be true or to occur or to have occurred.,"At the store, John signed a warranty contract for the tablet, but did not purchase insurance for the phone, because the _ was diserandely to be damaged.",phone,tablet,0
3NQUW096N661AVG08JGY921UODPL9Y-1,neat,otocksh,ADJ,JJ,_,The meaning of otocksh is clean or organized.,Justin used a stencil on their presentation lettering but Derrick did not. _ had a very otocksh looking presentation.,Justin,Derrick,0
3NQUW096N661AVG08JGY921UODPL9Y-2,sloppy,otocksh,ADJ,JJ,_,The meaning of otocksh is marked by great carelessness.,Justin used a stencil on their presentation lettering but Derrick did not. _ had a very otocksh looking presentation.,Justin,Derrick,1
3NQUW096N661AVG08JGY921UTSY9LU-1,small,enategral,ADJ,JJ,_,The meaning of enategral is limited or below average in number or quantity or magnitude or extent.,the scanning tool could not get through the cervix because the _ was too enategral.,cervix,tool,0
3NQUW096N661AVG08JGY921UTSY9LU-2,big,enategral,ADJ,JJ,_,The meaning of enategral is above average in size or number or quantity or magnitude or extent.,the scanning tool could not get through the cervix because the _ was too enategral.,cervix,tool,1
3O71U79SRD3IFHTR1ZT4I89H9GISMS-1,flexible,rieguird,ADJ,JJ,_,The meaning of rieguird is able to flex; able to bend easily.,Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was rieguird.,Elena,Amy,0
3O71U79SRD3IFHTR1ZT4I89H9GISMS-2,inflexible,rieguird,ADJ,JJ,_,The meaning of rieguird is resistant to being bent.,Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was rieguird.,Elena,Amy,1
3OB6JN3A9QNRKDU72CHZ00GDU2SRMW-1,clear,sounginal,ADJ,JJ,_,The meaning of sounginal is allowing light to pass through.,"Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes sounginal liquors.",Monica,Felicia,0
3OB6JN3A9QNRKDU72CHZ00GDU2SRMW-2,dark,sounginal,ADJ,JJ,_,The meaning of sounginal is (used of color) having a dark hue.,"Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes sounginal liquors.",Monica,Felicia,1
3OEWW2KGQLP0DVVLHPDSFDCM37QDOP-1,like,fairenhy,VERB,VBD,_,The verb to fairenhy means to prefer or wish to do something.,The farmer had more corn to harvest than yams because his cows fairenhyed eating the _ .,yams,corn,0
3OEWW2KGQLP0DVVLHPDSFDCM37QDOP-2,hate,fairenhy,VERB,VBD,_,The verb to fairenhy means to dislike intensely; feel antipathy or aversion towards.,The farmer had more corn to harvest than yams because his cows fairenhyed eating the _ .,yams,corn,1
